Transact-ID,UserID,MainItem,Price
T00015544,U002604,FASHION-L,11530
T00015545,U003634,GOODS-L,1000
T00015546,U001456,GOODS-L,950
T00015547,U003995,FASHION-L,20980
T00015548,U008310,FASHION-L,16040
T00015549,U003682,GOODS-L,860
T00015550,U007357,GOODS-L,630
T00015551,U008953,GOODS-L,21170
T00015552,U008240,FASHION-L,4240
T00015553,U001611,FASHION-L,20720
T00015554,U002331,GOODS-L,20250
T00015555,U000297,FASHION-L,3190
T00015556,U007467,GOODS-L,970
T00015557,U005690,GOODS-L,20260
T00015558,U006696,FASHION-L,17820
T00015559,U005958,FASHION-L,24890
T00015560,U006467,GOODS-L,1200
T00015561,U008408,FASHION-H,14300
T00015562,U005117,FASHION-L,21780
T00015563,U004946,GOODS-L,760
T00015564,U003081,GOODS-L,880
T00015565,U000294,GOODS-H,121000
T00015566,U006207,FASHION-H,14860
T00015567,U005241,GOODS-L,840
T00015568,U007931,GOODS-L,18710
T00015569,U009209,GOODS-H,324340
T00015570,U001228,FASHION-L,21510
T00015571,U004496,GOODS-L,20630
T00015572,U010056,FASHION-H,77780
T00015573,U006537,FASHION-H,25960
T00015574,U008114,FASHION-L,16060
T00015575,U004088,FASHION-L,2000
T00015576,U002299,GOODS-L,20180
T00015577,U000484,FASHION-H,80060
T00015578,U001021,FASHION-L,22230
T00015579,U003016,FASHION-L,14920
T00015580,U007008,FASHION-L,23200
T00015581,U009156,GOODS-L,18840
T00015582,U005545,FASHION-H,18540
T00015583,U004884,FASHION-H,51880
T00015584,U005293,FASHION-L,4140
T00015585,U003052,GOODS-L,20320
T00015586,U006679,FASHION-L,3930
T00015587,U000048,FASHION-L,2670
T00015588,U003554,GOODS-L,920
T00015589,U007509,FASHION-H,23700
T00015590,U000150,FASHION-L,23460
T00015591,U000625,GOODS-H,248910
T00015592,U006643,FASHION-L,25090
T00015593,U004247,FASHION-H,42280
T00015594,U009995,FASHION-L,17540
T00015595,U007819,FASHION-L,3410
T00015596,U001803,FASHION-L,1750
T00015597,U006620,GOODS-L,20150
T00015598,U002683,FASHION-L,17750
T00015599,U008026,FASHION-L,2880
T00015600,U005755,GOODS-L,910
T00015601,U003337,GOODS-L,20860
T00015602,U003582,GOODS-L,1000
T00015603,U001853,GOODS-L,1020
T00015604,U001512,GOODS-L,800
T00015605,U006203,FASHION-L,3520
T00015606,U003920,FASHION-L,19270
T00015607,U000322,FASHION-L,17870
T00015608,U004503,FASHION-L,19370
T00015609,U009996,FASHION-L,3090
T00015610,U005386,FASHION-L,3130
T00015611,U002496,FASHION-L,1730
T00015612,U009378,FASHION-L,2840
T00015613,U008153,FASHION-L,24800
T00015614,U001609,GOODS-L,970
T00015615,U008328,FASHION-L,2710
T00015616,U007449,GOODS-L,720
T00015617,U002195,GOODS-L,1130
T00015618,U007601,GOODS-L,1000
T00015619,U004979,FASHION-L,2480
T00015620,U005888,FASHION-L,3660
T00015621,U007165,FASHION-L,1890
T00015622,U009370,FASHION-H,64680
T00015623,U005599,FASHION-L,12210
T00015624,U006930,FASHION-L,3130
T00015625,U007984,FASHION-H,19700
T00015626,U002676,FASHION-L,2550
T00015627,U005998,FASHION-L,2530
T00015628,U006943,FASHION-L,3680
T00015629,U003233,FASHION-H,23050
T00015630,U009654,GOODS-L,880
T00015631,U002527,FASHION-H,18030
T00015632,U001295,FASHION-L,18000
T00015633,U008899,FASHION-H,90470
T00015634,U004800,FASHION-L,21950
T00015635,U002704,GOODS-L,20470
T00015636,U009899,GOODS-L,1230
T00015637,U003109,GOODS-L,20260
T00015638,U003428,FASHION-L,19130
T00015639,U007501,FASHION-H,54040
T00015640,U005786,FASHION-L,12410
T00015641,U000401,FASHION-L,3080
T00015642,U009655,FASHION-L,27210
T00015643,U005056,FASHION-L,2340
T00015644,U005938,FASHION-L,3070
T00015645,U000331,FASHION-L,27440
T00015646,U006701,FASHION-L,3680
T00015647,U000523,FASHION-L,17460
T00015648,U010045,FASHION-L,3160
T00015649,U007199,GOODS-L,20480
T00015650,U006882,GOODS-L,890
T00015651,U007178,FASHION-L,17030
T00015652,U000165,FASHION-L,26860
T00015653,U006839,FASHION-H,21260
T00015654,U007644,GOODS-H,101860
T00015655,U003026,FASHION-L,19620
T00015656,U009003,FASHION-L,13100
T00015657,U006583,GOODS-L,20090
T00015658,U009908,GOODS-L,870
T00015659,U002605,GOODS-L,1290
T00015660,U004470,FASHION-L,14970
T00015661,U000214,FASHION-L,3570
T00015662,U008867,FASHION-L,24790
T00015663,U009276,FASHION-L,2850
T00015664,U000755,FASHION-L,3150
T00015665,U009850,FASHION-L,2910
T00015666,U000466,FASHION-L,2920
T00015667,U008565,FASHION-L,2760
T00015668,U003519,GOODS-L,19570
T00015669,U008373,FASHION-L,2890
T00015670,U007026,FASHION-L,22250
T00015671,U005297,FASHION-L,3620
T00015672,U003464,GOODS-L,20110
T00015673,U010128,FASHION-L,18610
T00015674,U003574,GOODS-L,1390
T00015675,U002187,GOODS-L,730
T00015676,U006251,FASHION-H,63390
T00015677,U006261,FASHION-L,17880
T00015678,U002436,GOODS-L,20170
T00015679,U005686,GOODS-L,1120
T00015680,U007187,GOODS-L,20270
T00015681,U004425,FASHION-L,2280
T00015682,U005123,GOODS-L,20350
T00015683,U001733,FASHION-L,2590
T00015684,U009593,GOODS-L,19810
T00015685,U004787,FASHION-L,3410
T00015686,U004289,FASHION-L,2700
T00015687,U001983,GOODS-L,20250
T00015688,U004462,GOODS-L,19670
T00015689,U004661,FASHION-L,4290
T00015690,U005843,FASHION-L,24610
T00015691,U007493,FASHION-H,33110
T00015692,U005287,GOODS-L,1240
T00015693,U007410,GOODS-L,19720
T00015694,U007189,GOODS-L,630
T00015695,U007108,GOODS-H,65080
T00015696,U009421,FASHION-L,3810
T00015697,U007952,GOODS-H,39500
T00015698,U004285,FASHION-H,62510
T00015699,U001926,FASHION-L,13970
T00015700,U007298,FASHION-L,16800
T00015701,U004879,FASHION-L,18780
T00015702,U000624,GOODS-L,1210
T00015703,U001520,FASHION-H,84730
T00015704,U001968,GOODS-L,19630
T00015705,U003049,GOODS-L,20150
T00015706,U002149,FASHION-L,15150
T00015707,U004941,FASHION-L,24690
T00015708,U009356,GOODS-L,710
T00015709,U008467,FASHION-L,3560
T00015710,U005278,GOODS-L,20460
T00015711,U002936,FASHION-L,28220
T00015712,U000963,GOODS-L,20110
T00015713,U007068,FASHION-L,19890
T00015714,U000929,FASHION-H,79530
T00015715,U002104,FASHION-L,3990
T00015716,U006233,FASHION-L,11830
T00015717,U005249,FASHION-L,1560
T00015718,U001829,GOODS-L,20610
T00015719,U000964,FASHION-L,2350
T00015720,U006870,FASHION-L,2690
T00015721,U004792,GOODS-L,20060
T00015722,U005602,GOODS-L,20160
T00015723,U005549,GOODS-H,109730
T00015724,U005067,FASHION-L,15440
T00015725,U005610,GOODS-L,1060
T00015726,U009779,GOODS-L,420
T00015727,U006047,FASHION-L,3500
T00015728,U001345,FASHION-L,13970
T00015729,U000491,FASHION-L,26850
T00015730,U000963,GOODS-L,990
T00015731,U001233,FASHION-L,2510
T00015732,U002670,FASHION-L,2660
T00015733,U005332,FASHION-L,10410
T00015734,U001226,GOODS-L,20300
T00015735,U006597,GOODS-L,20090
T00015736,U003245,FASHION-H,19950
T00015737,U006533,GOODS-L,19230
T00015738,U006768,GOODS-H,82690
T00015739,U005058,GOODS-L,1000
T00015740,U007245,GOODS-L,19660
T00015741,U009572,FASHION-L,3060
T00015742,U007839,GOODS-L,1250
T00015743,U000812,GOODS-L,1010
T00015744,U004186,FASHION-L,4090
T00015745,U001200,FASHION-L,2440
T00015746,U003547,GOODS-L,19720
T00015747,U007878,FASHION-L,20360
T00015748,U001815,FASHION-L,25290
T00015749,U000702,GOODS-L,1090
T00015750,U000038,FASHION-L,4360
T00015751,U009888,GOODS-L,910
T00015752,U006167,FASHION-L,27260
T00015753,U006247,FASHION-H,75890
T00015754,U000178,FASHION-H,23000
T00015755,U006014,GOODS-L,800
T00015756,U008929,GOODS-L,1200
T00015757,U004678,FASHION-H,14060
T00015758,U001204,GOODS-L,1090
T00015759,U003135,FASHION-H,11650
T00015760,U000570,GOODS-L,1080
T00015761,U005557,GOODS-L,1260
T00015762,U008691,GOODS-L,930
T00015763,U002023,FASHION-L,3160
T00015764,U000799,FASHION-L,27590
T00015765,U002087,FASHION-L,17290
T00015766,U005958,FASHION-H,20280
T00015767,U005911,GOODS-L,19390
T00015768,U001467,FASHION-L,2660
T00015769,U005902,FASHION-L,2430
T00015770,U006393,FASHION-L,20780
T00015771,U001753,FASHION-L,3380
T00015772,U002539,GOODS-L,630
T00015773,U002772,FASHION-L,20920
T00015774,U004562,FASHION-H,24820
T00015775,U006149,FASHION-L,2530
T00015776,U000177,FASHION-L,21010
T00015777,U008021,FASHION-L,14490
T00015778,U001324,FASHION-L,16440
T00015779,U002552,FASHION-L,2560
T00015780,U000657,GOODS-L,710
T00015781,U000110,FASHION-L,22240
T00015782,U005774,FASHION-L,13100
T00015783,U002109,FASHION-H,22100
T00015784,U002786,FASHION-L,29750
T00015785,U000287,GOODS-L,20700
T00015786,U010015,FASHION-L,2100
T00015787,U008817,FASHION-L,2120
T00015788,U001575,FASHION-L,25930
T00015789,U002430,GOODS-L,700
T00015790,U005447,FASHION-L,24910
T00015791,U002329,FASHION-L,3160
T00015792,U007703,FASHION-L,13850
T00015793,U001563,FASHION-L,19240
T00015794,U004491,FASHION-L,3550
T00015795,U001543,FASHION-L,2720
T00015796,U009002,FASHION-H,19310
T00015797,U006860,FASHION-L,18670
T00015798,U010207,FASHION-L,3450
T00015799,U008206,FASHION-H,83640
T00015800,U006659,FASHION-H,86700
T00015801,U001140,FASHION-L,2580
T00015802,U006182,FASHION-L,23110
T00015803,U008679,GOODS-H,235260
T00015804,U003446,FASHION-L,12860
T00015805,U005183,FASHION-H,19140
T00015806,U006490,FASHION-L,24240
T00015807,U006011,FASHION-L,2990
T00015808,U010069,FASHION-H,15520
T00015809,U006213,GOODS-L,1180
T00015810,U005798,GOODS-L,1170
T00015811,U006775,FASHION-L,14110
T00015812,U000282,FASHION-H,61320
T00015813,U006192,GOODS-L,19490
T00015814,U006898,FASHION-L,11370
T00015815,U005657,GOODS-L,1140
T00015816,U009261,GOODS-L,820
T00015817,U009076,GOODS-L,710
T00015818,U003930,FASHION-L,17260
T00015819,U002767,GOODS-L,740
T00015820,U004971,FASHION-L,2360
T00015821,U007298,FASHION-L,22120
T00015822,U005688,FASHION-L,180
T00015823,U004975,GOODS-L,20120
T00015824,U005474,GOODS-L,1090
T00015825,U005014,FASHION-L,4190
T00015826,U007279,FASHION-L,3170
T00015827,U002600,FASHION-L,13150
T00015828,U004973,FASHION-L,20100
T00015829,U004764,GOODS-L,1180
T00015830,U000645,FASHION-L,2720
T00015831,U008663,GOODS-L,20690
T00015832,U009355,FASHION-L,2600
T00015833,U007370,FASHION-L,4010
T00015834,U004564,FASHION-L,2530
T00015835,U007010,FASHION-L,16160
T00015836,U007382,FASHION-H,18520
T00015837,U009509,FASHION-L,25870
T00015838,U003243,FASHION-L,23550
T00015839,U007905,FASHION-L,3540
T00015840,U004726,GOODS-L,20920
T00015841,U005507,FASHION-L,1570
T00015842,U007452,FASHION-H,22660
T00015843,U008637,FASHION-L,22990
T00015844,U001760,FASHION-L,970
T00015845,U006486,FASHION-H,14480
T00015846,U005317,GOODS-L,1030
T00015847,U002624,GOODS-L,1200
T00015848,U003851,GOODS-L,20740
T00015849,U009720,GOODS-L,1140
T00015850,U005707,FASHION-L,32370
T00015851,U010209,GOODS-H,82800
T00015852,U007469,FASHION-L,22110
T00015853,U003008,FASHION-L,3090
T00015854,U003970,FASHION-L,2390
T00015855,U008957,FASHION-H,67870
T00015856,U009438,FASHION-H,62670
T00015857,U000111,FASHION-L,27970
T00015858,U009364,FASHION-L,18800
T00015859,U002153,FASHION-H,69720
T00015860,U008069,GOODS-L,1010
T00015861,U003468,GOODS-L,19550
T00015862,U010025,FASHION-L,2400
T00015863,U004264,FASHION-L,12970
T00015864,U009777,FASHION-L,2070
T00015865,U002274,FASHION-L,2950
T00015866,U002339,FASHION-H,16850
T00015867,U007422,FASHION-L,14590
T00015868,U002580,FASHION-L,2830
T00015869,U007067,FASHION-H,19380
T00015870,U006981,FASHION-L,2210
T00015871,U008259,GOODS-L,19820
T00015872,U001122,FASHION-L,2690
T00015873,U002960,GOODS-L,1150
T00015874,U000348,FASHION-L,27060
T00015875,U008447,FASHION-L,11230
T00015876,U002734,GOODS-L,19710
T00015877,U000776,GOODS-L,1270
T00015878,U002939,FASHION-H,26000
T00015879,U006267,FASHION-L,19730
T00015880,U001856,GOODS-L,980
T00015881,U007004,GOODS-L,990
T00015882,U008404,FASHION-H,19870
T00015883,U002879,GOODS-L,820
T00015884,U002420,FASHION-L,2620
T00015885,U009668,FASHION-L,2930
T00015886,U008041,FASHION-H,20390
T00015887,U008076,FASHION-L,3190
T00015888,U010253,FASHION-L,4020
T00015889,U008269,GOODS-L,820
T00015890,U003973,GOODS-L,1350
T00015891,U002867,FASHION-H,42200
T00015892,U008284,FASHION-L,1890
T00015893,U007757,FASHION-L,3190
T00015894,U006938,FASHION-L,2930
T00015895,U005255,FASHION-L,19810
T00015896,U002351,FASHION-L,2850
T00015897,U004540,GOODS-L,20380
T00015898,U002830,GOODS-L,19620
T00015899,U004518,FASHION-L,3530
T00015900,U002552,FASHION-L,3020
T00015901,U003413,FASHION-L,2030
T00015902,U000616,FASHION-L,18750
T00015903,U000573,FASHION-L,2010
T00015904,U003555,GOODS-L,920
T00015905,U004733,GOODS-L,1280
T00015906,U004154,GOODS-H,125970
T00015907,U003298,FASHION-L,16530
T00015908,U008967,FASHION-H,62120
T00015909,U005054,GOODS-L,990
T00015910,U004472,GOODS-L,19640
T00015911,U008288,GOODS-L,950
T00015912,U005233,FASHION-H,48900
T00015913,U000114,FASHION-L,16320
T00015914,U008558,FASHION-L,3140
T00015915,U002199,FASHION-L,2880
T00015916,U003387,FASHION-L,3340
T00015917,U005573,FASHION-L,3940
T00015918,U000486,FASHION-L,20220
T00015919,U003806,FASHION-H,24920
T00015920,U000660,FASHION-L,2110
T00015921,U008788,FASHION-L,3820
T00015922,U002646,FASHION-H,21560
T00015923,U007946,GOODS-L,500
T00015924,U000513,FASHION-L,3360
T00015925,U001416,GOODS-L,890
T00015926,U001721,FASHION-H,47820
T00015927,U003478,GOODS-L,20010
T00015928,U007726,FASHION-L,34020
T00015929,U006671,FASHION-H,18680
T00015930,U004236,FASHION-L,2760
T00015931,U003205,GOODS-L,1230
T00015932,U003386,FASHION-L,27670
T00015933,U005838,FASHION-L,1560
T00015934,U005838,FASHION-L,2700
T00015935,U001752,FASHION-L,7960
T00015936,U001959,FASHION-L,21330
T00015937,U008733,FASHION-L,1580
T00015938,U010122,FASHION-L,1780
T00015939,U004531,FASHION-L,2210
T00015940,U005492,FASHION-L,3000
T00015941,U008864,FASHION-H,17890
T00015942,U009023,FASHION-L,3400
T00015943,U001190,GOODS-L,960
T00015944,U006180,GOODS-L,20150
T00015945,U001819,FASHION-L,2380
T00015946,U009585,FASHION-L,24230
T00015947,U009122,FASHION-H,26460
T00015948,U003229,FASHION-L,3190
T00015949,U002660,GOODS-L,20160
T00015950,U008519,FASHION-L,25230
T00015951,U009590,GOODS-H,345250
T00015952,U001018,FASHION-L,3390
T00015953,U004758,FASHION-L,2740
T00015954,U003809,GOODS-H,111000
T00015955,U001937,FASHION-L,3210
T00015956,U002124,GOODS-L,1380
T00015957,U008441,GOODS-L,870
T00015958,U005496,FASHION-L,1360
T00015959,U004069,FASHION-L,17300
T00015960,U005358,FASHION-L,3950
T00015961,U009337,FASHION-L,2680
T00015962,U005186,FASHION-L,29410
T00015963,U006060,FASHION-L,1990
T00015964,U000817,GOODS-L,770
T00015965,U008706,FASHION-L,3840
T00015966,U003560,FASHION-L,23150
T00015967,U006738,FASHION-L,25160
T00015968,U004634,GOODS-L,890
T00015969,U010245,FASHION-L,2390
T00015970,U007720,FASHION-L,15790
T00015971,U006726,FASHION-L,1830
T00015972,U005892,FASHION-L,15490
T00015973,U002338,FASHION-L,2940
T00015974,U006816,GOODS-L,1050
T00015975,U007164,FASHION-L,14370
T00015976,U005426,GOODS-L,980
T00015977,U002401,FASHION-L,2960
T00015978,U003184,FASHION-L,4430
T00015979,U001026,FASHION-H,14730
T00015980,U008295,FASHION-L,3300
T00015981,U002643,FASHION-L,1980
T00015982,U008787,FASHION-L,16870
T00015983,U004571,FASHION-L,1660
T00015984,U004755,FASHION-H,11670
T00015985,U004597,GOODS-L,20370
T00015986,U007745,FASHION-L,3280
T00015987,U006246,FASHION-H,18520
T00015988,U009852,FASHION-L,23290
T00015989,U001989,GOODS-L,1250
T00015990,U003834,FASHION-L,3220
T00015991,U003285,FASHION-L,3660
T00015992,U006025,GOODS-L,18930
T00015993,U007379,FASHION-L,4410
T00015994,U007656,GOODS-L,1330
T00015995,U000430,GOODS-L,900
T00015996,U005135,GOODS-L,870
T00015997,U008426,GOODS-L,1080
T00015998,U007300,GOODS-L,19890
T00015999,U001591,FASHION-L,3470
T00016000,U004641,FASHION-L,1730
T00016001,U002350,FASHION-L,3540
T00016002,U008638,FASHION-L,24700
T00016003,U003054,FASHION-L,2290
T00016004,U007337,GOODS-L,20380
T00016005,U007963,FASHION-L,2720
T00016006,U004292,GOODS-L,1130
T00016007,U005921,FASHION-L,21220
T00016008,U005206,FASHION-L,19730
T00016009,U007761,GOODS-L,19610
T00016010,U001901,GOODS-L,20010
T00016011,U004459,FASHION-L,2490
T00016012,U001072,FASHION-L,31140
T00016013,U001423,FASHION-L,24070
T00016014,U007005,FASHION-L,14720
T00016015,U004792,FASHION-L,13260
T00016016,U004764,FASHION-H,76400
T00016017,U004191,FASHION-L,15430
T00016018,U005379,FASHION-L,1630
T00016019,U004689,FASHION-L,15230
T00016020,U004613,GOODS-L,1180
T00016021,U001313,FASHION-L,19910
T00016022,U000642,GOODS-L,19370
T00016023,U001084,FASHION-L,2050
T00016024,U008938,FASHION-L,2090
T00016025,U005805,FASHION-L,2580
T00016026,U003185,GOODS-L,920
T00016027,U004203,FASHION-L,2400
T00016028,U003381,GOODS-L,19840
T00016029,U003280,FASHION-L,24590
T00016030,U003239,FASHION-L,15360
T00016031,U001333,FASHION-L,24580
T00016032,U001271,GOODS-L,19310
T00016033,U001328,FASHION-L,920
T00016034,U009027,FASHION-L,21260
T00016035,U000836,FASHION-L,2020
T00016036,U004148,GOODS-L,20560
T00016037,U007878,GOODS-L,20850
T00016038,U007759,FASHION-L,22400
T00016039,U006162,GOODS-L,780
T00016040,U007197,FASHION-H,17950
T00016041,U001093,FASHION-L,2900
T00016042,U005593,FASHION-H,18240
T00016043,U004931,FASHION-L,20580
T00016044,U009826,FASHION-L,22670
T00016045,U009782,FASHION-L,18330
T00016046,U009937,GOODS-L,20370
T00016047,U005120,GOODS-H,104410
T00016048,U002807,FASHION-L,3340
T00016049,U002205,FASHION-L,4720
T00016050,U005222,FASHION-L,20120
T00016051,U002047,FASHION-L,3290
T00016052,U003819,GOODS-L,840
T00016053,U001999,FASHION-L,3290
T00016054,U007594,FASHION-H,17450
T00016055,U003784,FASHION-L,4040
T00016056,U002964,FASHION-H,14330
T00016057,U007129,FASHION-L,13400
T00016058,U008873,GOODS-L,19990
T00016059,U008724,FASHION-H,21710
T00016060,U002289,GOODS-L,1120
T00016061,U005122,GOODS-H,83380
T00016062,U003333,FASHION-H,25110
T00016063,U005815,FASHION-L,2300
T00016064,U008971,FASHION-H,57100
T00016065,U005775,GOODS-L,20970
T00016066,U008478,FASHION-L,20440
T00016067,U002743,FASHION-L,17370
T00016068,U005825,FASHION-L,27170
T00016069,U007230,GOODS-L,19520
T00016070,U008842,FASHION-H,72250
T00016071,U001580,GOODS-L,990
T00016072,U004751,FASHION-L,3000
T00016073,U001074,FASHION-L,1640
T00016074,U004340,FASHION-L,3050
T00016075,U007766,FASHION-L,27740
T00016076,U000619,GOODS-L,1240
T00016077,U003009,GOODS-L,1130
T00016078,U002037,GOODS-L,1120
T00016079,U005720,GOODS-L,19990
T00016080,U010050,GOODS-H,294130
T00016081,U007068,FASHION-L,16080
T00016082,U007602,GOODS-L,20320
T00016083,U007199,FASHION-L,2760
T00016084,U005074,FASHION-L,22030
T00016085,U001636,FASHION-L,3680
T00016086,U006997,FASHION-L,18530
T00016087,U000958,FASHION-L,17910
T00016088,U002107,GOODS-L,20190
T00016089,U009276,FASHION-L,26820
T00016090,U003029,GOODS-L,20000
T00016091,U001338,GOODS-L,850
T00016092,U000567,FASHION-L,14650
T00016093,U003894,FASHION-L,2870
T00016094,U002446,GOODS-L,19660
T00016095,U004818,FASHION-H,87000
T00016096,U000613,GOODS-L,780
T00016097,U003974,FASHION-L,2140
T00016098,U005045,FASHION-L,26670
T00016099,U005804,FASHION-H,51630
T00016100,U007292,FASHION-L,2910
T00016101,U004079,GOODS-L,20110
T00016102,U006596,GOODS-L,840
T00016103,U002102,GOODS-L,920
T00016104,U008453,FASHION-L,2070
T00016105,U009099,GOODS-L,1320
T00016106,U000160,GOODS-L,19820
T00016107,U002062,FASHION-L,4440
T00016108,U000997,GOODS-L,580
T00016109,U008772,FASHION-H,21320
T00016110,U005009,FASHION-L,1670
T00016111,U008683,GOODS-L,19530
T00016112,U003780,FASHION-L,3000
T00016113,U004891,GOODS-L,990
T00016114,U006578,GOODS-L,1140
T00016115,U000163,FASHION-L,23150
T00016116,U006601,GOODS-H,89480
T00016117,U009292,FASHION-L,2690
T00016118,U007152,GOODS-L,830
T00016119,U005660,GOODS-L,1350
T00016120,U009458,FASHION-L,1850
T00016121,U006637,FASHION-L,10740
T00016122,U006572,GOODS-L,1120
T00016123,U000053,FASHION-H,18230
T00016124,U004853,GOODS-L,1470
T00016125,U008989,FASHION-L,3880
T00016126,U009911,FASHION-L,2070
T00016127,U009609,FASHION-L,3970
T00016128,U002585,GOODS-L,790
T00016129,U010205,FASHION-L,3020
T00016130,U004520,FASHION-L,25730
T00016131,U007571,FASHION-L,21670
T00016132,U003109,FASHION-L,3410
T00016133,U007103,GOODS-L,770
T00016134,U001422,FASHION-L,18320
T00016135,U002494,GOODS-L,1410
T00016136,U008319,GOODS-L,840
T00016137,U001269,FASHION-L,2010
T00016138,U009336,FASHION-L,16250
